,0
accuracy_score,0.6844547563805105
hamming_loss,0.191415313225058
micro_f1,0.7672778561354019
macro_f1,0.7329907473105564
weighted_f1,0.7651750630479964
micro_auc,0.8061274527022756
macro_auc,0.7732909466526176
weighted_auc,0.7757157699119157
one_error,0.31554524361948955
coverage,0.9002320185614849
ranking_loss,0.10556844547563805
micro_avg_precision,0.6711772082225247
macro_avg_precision,0.6269712807963954
weighted_avg_precision,0.6724790871566829
