,0
accuracy_score,0.648491879350348
hamming_loss,0.21345707656612528
micro_f1,0.7455048409405256
macro_f1,0.7126263752174722
weighted_f1,0.7434599093404397
micro_auc,0.786597163190322
macro_auc,0.7510762691641146
weighted_auc,0.7485357419410322
one_error,0.351508120649652
coverage,0.9025522041763341
ranking_loss,0.10788863109048724
micro_avg_precision,0.6420037896268607
macro_avg_precision,0.6005335449263076
weighted_avg_precision,0.6437212068507703
