,0
accuracy_score,0.6937354988399071
hamming_loss,0.18155452436194897
micro_f1,0.7756272401433691
macro_f1,0.7343823689001354
weighted_f1,0.7707756025515113
micro_auc,0.8135623107564124
macro_auc,0.7741166066908836
weighted_auc,0.7815332871197653
one_error,0.30626450116009285
coverage,0.8909512761020881
ranking_loss,0.0962877030162413
micro_avg_precision,0.6853175734679726
macro_avg_precision,0.63383365492968
weighted_avg_precision,0.6814688684098417
