,0
accuracy_score,0.6832946635730859
hamming_loss,0.1919953596287703
micro_f1,0.7627240143369176
macro_f1,0.7313176959680461
weighted_f1,0.7587584435532462
micro_auc,0.8026618801065033
macro_auc,0.7639811941483307
weighted_auc,0.763007709158297
one_error,0.3167053364269141
coverage,0.8921113689095128
ranking_loss,0.09744779582366589
micro_avg_precision,0.6706819203704283
macro_avg_precision,0.6310635150924776
weighted_avg_precision,0.6686069555720084
