,0
accuracy_score,0.660092807424594
hamming_loss,0.2099767981438515
micro_f1,0.7414285714285715
macro_f1,0.7085329884077569
weighted_f1,0.7394455341386126
micro_auc,0.7845106538431816
macro_auc,0.7519108409078512
weighted_auc,0.7518807234515593
one_error,0.339907192575406
coverage,0.9060324825986079
ranking_loss,0.11136890951276102
micro_avg_precision,0.6462565662697761
macro_avg_precision,0.6053258700639415
weighted_avg_precision,0.6501713066203273
