,0
accuracy_score,0.7076566125290024
hamming_loss,0.17865429234338748
micro_f1,0.7777777777777778
macro_f1,0.7411345064305097
weighted_f1,0.7736336110167955
micro_auc,0.815471080418426
macro_auc,0.7785030662598775
weighted_auc,0.7836949042201263
one_error,0.29234338747099764
coverage,0.8921113689095128
ranking_loss,0.09744779582366589
micro_avg_precision,0.689705673908019
macro_avg_precision,0.6430135111659357
weighted_avg_precision,0.6869936748712947
