,0
accuracy_score,0.6890951276102089
hamming_loss,0.1954756380510441
micro_f1,0.7584229390681003
macro_f1,0.72037841191067
weighted_f1,0.7549736465559399
micro_auc,0.7990284032232003
macro_auc,0.7627953845215054
weighted_auc,0.7673146507066871
one_error,0.31090487238979114
coverage,0.9002320185614849
ranking_loss,0.10556844547563805
micro_avg_precision,0.6658773901048509
macro_avg_precision,0.6186412010199924
weighted_avg_precision,0.6658907657821129
