index,model,weighted_f1,weighted_auc,weighted_avg_precision,hamming_loss,micro_f1,macro_f1,accuracy_score,micro_auc,macro_auc,one_error,coverage,ranking_loss,micro_avg_precision,macro_avg_precision
5,mental-bert-base-cased,0.3231168236261633,0.4922867171650043,0.456754451571862,0.4571727019498607,0.3093108890057864,0.2759008655566904,0.3046657381615599,0.4941321259268263,0.478569509693184,0.6953342618384402,1.0828690807799444,0.2889972144846797,0.3942016914217725,0.3938989083172024
2,mental-bert-large-cased,0.5956752131331052,0.4983361236233864,0.4551225810138318,0.5282033426183844,0.5701331822045905,0.5296815837343554,0.2493036211699164,0.5419786475426441,0.497764811591013,0.7506963788300836,1.0550139275766015,0.261142061281337,0.4182567441911461,0.3960694456014004
0,mental-bert-large-uncased,0.1258686461306909,0.4999767642230092,0.4557871635279641,0.6526810584958217,0.2738717799728839,0.1999672596887558,0.0330779944289693,0.3409560998338803,0.4999832243282017,0.9669220055710306,1.131615598885794,0.3377437325905292,0.3498939917683293,0.3969276939945675
1,mental-longformer-base-4096,0.41185554839604,0.5289432999511621,0.4729214257896894,0.6124651810584958,0.400272758267985,0.4040982894851089,0.0964484679665738,0.409303715408614,0.5180785304707738,0.9035515320334262,1.132660167130919,0.3387883008356546,0.3611229287668118,0.4082748145122894
3,mental-roberta-large,0.0095224780701754,0.4996634204029951,0.4556732258338511,0.3969359331476323,0.0095569070373588,0.006875,0.4171309192200557,0.5008245208865119,0.4996929662939008,0.5828690807799444,1.1608635097493036,0.366991643454039,0.3974331720666569,0.3968454337214271
4,mental-xlnet-base-cased,0.6042456535749694,0.5166955470374398,0.4630574306817727,0.4467270194986072,0.6018001241464929,0.5393445566417974,0.2959610027855153,0.6040587901624732,0.5257227838050704,0.7040389972144847,0.9857242339832868,0.1918523676880222,0.4553798492023019,0.4080320856339013
