,0
accuracy_score,0.6832946635730859
hamming_loss,0.1931554524361949
micro_f1,0.7616320687186829
macro_f1,0.7240129561013913
weighted_f1,0.7595996031638708
micro_auc,0.8016994161988998
macro_auc,0.7697340673056402
weighted_auc,0.7756372137819079
one_error,0.3167053364269141
coverage,0.91415313225058
ranking_loss,0.11948955916473318
micro_avg_precision,0.6690472719979496
macro_avg_precision,0.6219898456214499
weighted_avg_precision,0.6720932094981664
